index,client_iso_time,server_time_ms,q0,q1,q2,q3,roll_deg,pitch_deg,yaw_deg,latency_es_ms,latency_sc_ms,latency_total_ms
1,2026-04-07T10:49:46.556Z,1775558986916,0.998253,-0.005504,-0.009438,0.000042,-0.6298,-1.0797,0.0108,0,-360,-360
2,2026-04-07T10:49:46.559Z,1775558986916,0.998245,-0.005745,-0.010056,0.000057,-0.6574,-1.1504,0.0131,0,-357,-357
3,2026-04-07T10:49:46.561Z,1775558986916,0.998241,-0.005873,-0.010402,0.000066,-0.6721,-1.1899,0.0146,0,-355,-355
4,2026-04-07T10:49:46.563Z,1775558986916,0.998237,-0.006083,-0.010670,0.000076,-0.6961,-1.2206,0.0161,0,-353,-353
5,2026-04-07T10:49:46.564Z,1775558986917,0.998235,-0.006204,-0.010746,0.000087,-0.7100,-1.2293,0.0176,0,-353,-353
6,2026-04-07T10:49:46.566Z,1775558986917,0.998233,-0.006348,-0.010889,0.000093,-0.7264,-1.2456,0.0186,0,-351,-351
7,2026-04-07T10:49:46.568Z,1775558986917,0.998232,-0.006338,-0.010988,0.000096,-0.7253,-1.2569,0.0190,0,-349,-349
8,2026-04-07T10:49:46.570Z,1775558986917,0.998233,-0.006323,-0.010869,0.000093,-0.7236,-1.2433,0.0185,0,-347,-347
9,2026-04-07T10:49:46.589Z,1775558986949,0.998233,-0.006270,-0.010911,0.000095,-0.7175,-1.2481,0.0187,0,-360,-360
10,2026-04-07T10:49:46.757Z,1775558987118,0.998241,-0.005991,-0.010343,0.000086,-0.6856,-1.1832,0.0169,30,-361,-331
11,2026-04-07T10:49:46.759Z,1775558987118,0.998243,-0.005977,-0.010142,0.000076,-0.6840,-1.1602,0.0156,30,-359,-329
12,2026-04-07T10:49:46.763Z,1775558987118,0.998246,-0.006021,-0.009858,-0.000184,-0.6887,-1.1279,-0.0142,30,-355,-325
13,2026-04-07T10:49:46.795Z,1775558987155,0.998246,-0.005853,-0.009902,-0.000296,-0.6693,-1.1330,-0.0272,30,-360,-330
14,2026-04-07T10:49:46.866Z,1775558987225,0.998246,-0.005843,-0.009949,-0.000398,-0.6681,-1.1384,-0.0389,30,-359,-329
15,2026-04-07T10:49:46.897Z,1775558987258,0.998246,-0.005774,-0.009964,-0.000506,-0.6601,-1.1402,-0.0513,30,-361,-331
16,2026-04-07T10:49:46.968Z,1775558987328,0.998244,-0.005942,-0.010102,-0.000619,-0.6791,-1.1561,-0.0639,30,-360,-330
17,2026-04-07T10:49:47.001Z,1775558987361,0.998242,-0.005925,-0.010192,-0.000726,-0.6771,-1.1664,-0.0761,30,-360,-330
18,2026-04-07T10:49:47.038Z,1775558987398,0.998241,-0.005963,-0.010282,-0.000835,-0.6813,-1.1768,-0.0885,30,-360,-330
19,2026-04-07T10:49:47.110Z,1775558987471,0.998241,-0.005983,-0.010333,-0.000923,-0.6835,-1.1827,-0.0985,30,-361,-331
20,2026-04-07T10:49:47.146Z,1775558987506,0.998240,-0.006038,-0.010386,-0.001024,-0.6896,-1.1888,-0.1100,30,-360,-330
21,2026-04-07T10:49:47.230Z,1775558987589,0.998239,-0.005913,-0.010458,-0.001131,-0.6752,-1.1971,-0.1223,30,-359,-329
22,2026-04-07T10:49:47.271Z,1775558987628,0.998239,-0.005892,-0.010560,-0.001224,-0.6727,-1.2089,-0.1329,30,-357,-327
23,2026-04-07T10:49:47.302Z,1775558987661,0.998239,-0.006021,-0.010428,-0.001334,-0.6873,-1.1939,-0.1454,30,-359,-329
24,2026-04-07T10:49:47.338Z,1775558987698,0.998238,-0.006101,-0.010408,-0.001439,-0.6963,-1.1917,-0.1574,30,-360,-330
25,2026-04-07T10:49:47.418Z,1775558987778,0.998238,-0.006033,-0.010461,-0.001529,-0.6884,-1.1978,-0.1677,30,-360,-330
26,2026-04-07T10:49:47.463Z,1775558987820,0.998239,-0.005985,-0.010414,-0.001628,-0.6828,-1.1925,-0.1791,30,-357,-327
27,2026-04-07T10:49:47.491Z,1775558987852,0.998241,-0.005887,-0.010248,-0.001716,-0.6716,-1.1735,-0.1894,30,-361,-331
28,2026-04-07T10:49:47.568Z,1775558987927,0.998240,-0.005906,-0.010272,-0.001795,-0.6736,-1.1763,-0.1984,30,-359,-329
29,2026-04-07T10:49:47.605Z,1775558987963,0.998241,-0.005914,-0.010194,-0.001884,-0.6745,-1.1674,-0.2086,30,-358,-328
30,2026-04-07T10:49:47.693Z,1775558988053,0.998240,-0.005950,-0.010280,-0.001958,-0.6785,-1.1773,-0.2170,30,-360,-330
31,2026-04-07T10:49:47.782Z,1775558988142,0.998240,-0.005903,-0.010283,-0.002051,-0.6730,-1.1777,-0.2277,30,-360,-330
32,2026-04-07T10:49:47.784Z,1775558988142,0.998240,-0.005772,-0.010285,-0.002151,-0.6579,-1.1780,-0.2393,30,-358,-328
33,2026-04-07T10:49:47.812Z,1775558988172,0.998240,-0.005587,-0.010455,-0.002210,-0.6366,-1.1974,-0.2462,30,-360,-330
34,2026-04-07T10:49:47.841Z,1775558988200,0.998240,-0.005672,-0.010399,-0.002294,-0.6462,-1.1911,-0.2557,30,-359,-329
35,2026-04-07T10:49:47.909Z,1775558988269,0.998240,-0.005738,-0.010324,-0.002366,-0.6537,-1.1826,-0.2639,30,-360,-330
36,2026-04-07T10:49:47.946Z,1775558988306,0.998241,-0.005671,-0.010211,-0.002453,-0.6460,-1.1697,-0.2740,30,-360,-330
37,2026-04-07T10:49:48.024Z,1775558988385,0.998239,-0.005759,-0.010381,-0.002520,-0.6559,-1.1892,-0.2815,30,-361,-331
38,2026-04-07T10:49:48.056Z,1775558988416,0.998239,-0.005778,-0.010332,-0.002589,-0.6580,-1.1837,-0.2894,30,-360,-330
39,2026-04-07T10:49:48.090Z,1775558988450,0.998238,-0.005877,-0.010300,-0.002649,-0.6693,-1.1801,-0.2961,30,-360,-330
40,2026-04-07T10:49:48.162Z,1775558988521,0.998239,-0.005947,-0.010151,-0.002715,-0.6773,-1.1631,-0.3037,30,-359,-329
41,2026-04-07T10:49:48.189Z,1775558988550,0.998239,-0.005900,-0.010185,-0.002755,-0.6718,-1.1670,-0.3083,30,-361,-331
42,2026-04-07T10:49:48.259Z,1775558988619,0.998238,-0.005960,-0.010233,-0.002828,-0.6786,-1.1726,-0.3166,30,-360,-330
43,2026-04-07T10:49:48.296Z,1775558988654,0.998236,-0.005934,-0.010447,-0.002881,-0.6755,-1.1971,-0.3225,30,-358,-328
44,2026-04-07T10:49:48.369Z,1775558988726,0.998236,-0.005822,-0.010459,-0.002933,-0.6626,-1.1984,-0.3286,30,-357,-327
45,2026-04-07T10:49:48.399Z,1775558988758,0.998237,-0.005913,-0.010364,-0.002994,-0.6730,-1.1876,-0.3355,30,-359,-329
46,2026-04-07T10:49:48.462Z,1775558988822,0.998237,-0.005829,-0.010336,-0.003049,-0.6633,-1.1845,-0.3419,30,-360,-330
47,2026-04-07T10:49:48.490Z,1775558988851,0.998236,-0.005793,-0.010439,-0.003112,-0.6591,-1.1963,-0.3491,30,-361,-331
48,2026-04-07T10:49:48.568Z,1775558988927,0.998238,-0.005751,-0.010296,-0.003176,-0.6543,-1.1799,-0.3566,30,-359,-329
49,2026-04-07T10:49:48.619Z,1775558988978,0.998239,-0.005732,-0.010206,-0.003242,-0.6520,-1.1697,-0.3642,30,-359,-329
50,2026-04-07T10:49:48.647Z,1775558989006,0.998237,-0.005765,-0.010277,-0.003289,-0.6557,-1.1778,-0.3695,30,-359,-329
51,2026-04-07T10:49:48.710Z,1775558989070,0.998235,-0.005824,-0.010420,-0.003348,-0.6624,-1.1943,-0.3761,30,-360,-330
52,2026-04-07T10:49:48.741Z,1775558989101,0.998235,-0.005742,-0.010480,-0.003396,-0.6529,-1.2011,-0.3817,30,-360,-330
53,2026-04-07T10:49:48.810Z,1775558989169,0.998236,-0.005659,-0.010386,-0.003456,-0.6434,-1.1904,-0.3887,30,-359,-329
54,2026-04-07T10:49:48.836Z,1775558989196,0.998235,-0.005801,-0.010384,-0.003502,-0.6596,-1.1902,-0.3938,30,-360,-330
55,2026-04-07T10:49:48.909Z,1775558989268,0.998233,-0.005911,-0.010486,-0.003551,-0.6721,-1.2020,-0.3992,30,-359,-329
56,2026-04-07T10:49:48.933Z,1775558989293,0.998234,-0.005884,-0.010438,-0.003587,-0.6689,-1.1965,-0.4034,30,-360,-330
57,2026-04-07T10:49:49.012Z,1775558989373,0.998234,-0.005892,-0.010382,-0.003621,-0.6698,-1.1901,-0.4073,30,-361,-331
58,2026-04-07T10:49:49.050Z,1775558989410,0.998234,-0.005973,-0.010340,-0.003648,-0.6791,-1.1854,-0.4103,30,-360,-330
59,2026-04-07T10:49:49.168Z,1775558989470,0.998233,-0.006013,-0.010388,-0.003675,-0.6836,-1.1909,-0.4133,30,-302,-272
60,2026-04-07T10:49:49.424Z,1775558989784,0.998235,-0.006156,-0.010169,-0.003703,-0.7000,-1.1659,-0.4165,30,-360,-330
61,2026-04-07T10:49:49.427Z,1775558989784,0.998236,-0.005955,-0.010176,-0.003746,-0.6770,-1.1667,-0.4217,30,-357,-327
62,2026-04-07T10:49:49.429Z,1775558989784,0.998235,-0.005889,-0.010245,-0.003782,-0.6694,-1.1746,-0.4258,30,-355,-325
63,2026-04-07T10:49:49.431Z,1775558989785,0.998235,-0.005882,-0.010302,-0.003818,-0.6685,-1.1811,-0.4299,30,-354,-324
64,2026-04-07T10:49:49.433Z,1775558989785,0.998235,-0.005888,-0.010249,-0.003828,-0.6692,-1.1750,-0.4311,30,-352,-322
65,2026-04-07T10:49:49.435Z,1775558989785,0.998237,-0.005785,-0.010141,-0.003858,-0.6574,-1.1627,-0.4347,30,-350,-320
66,2026-04-07T10:49:49.460Z,1775558989818,0.998236,-0.005765,-0.010199,-0.003897,-0.6551,-1.1693,-0.4391,30,-358,-328
67,2026-04-07T10:49:49.486Z,1775558989846,0.998236,-0.005832,-0.010176,-0.003912,-0.6627,-1.1667,-0.4408,30,-360,-330
68,2026-04-07T10:49:49.567Z,1775558989926,0.998235,-0.005862,-0.010208,-0.003927,-0.6661,-1.1704,-0.4424,30,-359,-329
69,2026-04-07T10:49:49.601Z,1775558989961,0.998235,-0.005955,-0.010144,-0.003968,-0.6767,-1.1632,-0.4471,30,-360,-330
70,2026-04-07T10:49:49.657Z,1775558990017,0.998235,-0.005943,-0.010150,-0.004008,-0.6753,-1.1639,-0.4517,30,-360,-330
71,2026-04-07T10:49:49.693Z,1775558990053,0.998234,-0.005966,-0.010229,-0.004035,-0.6779,-1.1729,-0.4547,30,-360,-330
72,2026-04-07T10:49:49.763Z,1775558990121,0.998234,-0.005939,-0.010240,-0.004059,-0.6748,-1.1742,-0.4574,30,-358,-328
73,2026-04-07T10:49:49.795Z,1775558990156,0.998234,-0.005920,-0.010274,-0.004086,-0.6725,-1.1781,-0.4605,30,-361,-331
74,2026-04-07T10:49:49.866Z,1775558990226,0.998232,-0.006035,-0.010353,-0.004104,-0.6856,-1.1872,-0.4624,30,-360,-330
75,2026-04-07T10:49:49.897Z,1775558990257,0.998234,-0.005970,-0.010195,-0.004141,-0.6782,-1.1691,-0.4668,30,-360,-330
76,2026-04-07T10:49:49.971Z,1775558990331,0.998234,-0.005920,-0.010210,-0.004142,-0.6725,-1.1708,-0.4670,30,-360,-330
77,2026-04-07T10:49:49.998Z,1775558990357,0.998233,-0.005875,-0.010346,-0.004148,-0.6673,-1.1863,-0.4676,30,-359,-329
78,2026-04-07T10:49:50.066Z,1775558990425,0.998234,-0.005972,-0.010143,-0.004171,-0.6784,-1.1632,-0.4703,30,-359,-329
79,2026-04-07T10:49:50.095Z,1775558990454,0.998233,-0.006080,-0.010232,-0.004202,-0.6907,-1.1734,-0.4736,30,-359,-329
80,2026-04-07T10:49:50.135Z,1775558990496,0.998231,-0.006140,-0.010309,-0.004228,-0.6975,-1.1823,-0.4765,30,-361,-331
81,2026-04-07T10:49:50.211Z,1775558990571,0.998230,-0.006215,-0.010332,-0.004261,-0.7061,-1.1850,-0.4802,30,-360,-330
82,2026-04-07T10:49:50.240Z,1775558990600,0.998229,-0.006245,-0.010445,-0.004272,-0.7094,-1.1979,-0.4813,30,-360,-330
83,2026-04-07T10:49:50.321Z,1775558990681,0.998229,-0.006205,-0.010455,-0.004285,-0.7048,-1.1991,-0.4828,30,-360,-330
84,2026-04-07T10:49:50.351Z,1775558990710,0.998229,-0.006157,-0.010476,-0.004302,-0.6993,-1.2015,-0.4848,30,-359,-329
85,2026-04-07T10:49:50.411Z,1775558990772,0.998228,-0.006175,-0.010525,-0.004317,-0.7013,-1.2071,-0.4865,30,-361,-331
86,2026-04-07T10:49:50.447Z,1775558990806,0.998228,-0.006171,-0.010538,-0.004327,-0.7008,-1.2086,-0.4876,30,-359,-329
87,2026-04-07T10:49:50.519Z,1775558990879,0.998228,-0.006212,-0.010549,-0.004318,-0.7055,-1.2098,-0.4865,30,-360,-330
88,2026-04-07T10:49:50.554Z,1775558990914,0.998228,-0.006241,-0.010507,-0.004338,-0.7089,-1.2051,-0.4888,30,-360,-330
89,2026-04-07T10:49:50.611Z,1775558990971,0.998229,-0.006240,-0.010431,-0.004360,-0.7087,-1.1964,-0.4914,30,-360,-330
90,2026-04-07T10:49:50.638Z,1775558990998,0.998229,-0.006068,-0.010544,-0.004406,-0.6890,-1.2093,-0.4968,30,-360,-330
91,2026-04-07T10:49:50.709Z,1775558991068,0.998228,-0.006031,-0.010565,-0.004432,-0.6847,-1.2117,-0.4998,30,-359,-329
92,2026-04-07T10:49:50.740Z,1775558991099,0.998230,-0.005931,-0.010460,-0.004449,-0.6733,-1.1996,-0.5019,30,-359,-329
93,2026-04-07T10:49:50.806Z,1775558991166,0.998230,-0.005960,-0.010417,-0.004479,-0.6766,-1.1947,-0.5053,30,-360,-330
94,2026-04-07T10:49:50.832Z,1775558991191,0.998229,-0.005970,-0.010493,-0.004486,-0.6777,-1.2034,-0.5061,30,-359,-329
95,2026-04-07T10:49:50.907Z,1775558991266,0.998229,-0.005994,-0.010473,-0.004501,-0.6804,-1.2012,-0.5078,30,-359,-329
96,2026-04-07T10:49:50.959Z,1775558991318,0.998229,-0.006103,-0.010402,-0.004535,-0.6929,-1.1931,-0.5116,30,-359,-329
97,2026-04-07T10:49:50.987Z,1775558991346,0.998230,-0.006115,-0.010302,-0.004539,-0.6943,-1.1817,-0.5121,30,-359,-329
98,2026-04-07T10:49:51.055Z,1775558991415,0.998231,-0.006092,-0.010240,-0.004558,-0.6917,-1.1746,-0.5144,30,-360,-330
99,2026-04-07T10:49:51.086Z,1775558991447,0.998232,-0.006061,-0.010195,-0.004581,-0.6881,-1.1695,-0.5171,30,-361,-331
100,2026-04-07T10:49:51.175Z,1775558991536,0.998232,-0.006078,-0.010168,-0.004597,-0.6901,-1.1664,-0.5189,30,-361,-331
101,2026-04-07T10:49:51.201Z,1775558991561,0.998230,-0.006144,-0.010247,-0.004616,-0.6975,-1.1755,-0.5209,30,-360,-330
102,2026-04-07T10:49:51.255Z,1775558991615,0.998231,-0.006091,-0.010220,-0.004616,-0.6915,-1.1724,-0.5210,30,-360,-330
103,2026-04-07T10:49:51.280Z,1775558991641,0.998231,-0.005940,-0.010284,-0.004620,-0.6742,-1.1796,-0.5216,30,-361,-331
104,2026-04-07T10:49:51.357Z,1775558991715,0.998231,-0.005954,-0.010326,-0.004637,-0.6757,-1.1844,-0.5235,30,-358,-328
105,2026-04-07T10:49:51.381Z,1775558991741,0.998230,-0.005981,-0.010397,-0.004634,-0.6788,-1.1926,-0.5231,30,-360,-330
106,2026-04-07T10:49:51.460Z,1775558991818,0.998230,-0.005994,-0.010314,-0.004651,-0.6803,-1.1831,-0.5251,30,-358,-328
107,2026-04-07T10:49:51.485Z,1775558991844,0.998230,-0.006080,-0.010236,-0.004682,-0.6902,-1.1742,-0.5286,30,-359,-329
108,2026-04-07T10:49:51.564Z,1775558991923,0.998231,-0.006038,-0.010242,-0.004688,-0.6853,-1.1749,-0.5293,30,-359,-329
109,2026-04-07T10:49:51.594Z,1775558991952,0.998231,-0.005944,-0.010260,-0.004710,-0.6745,-1.1769,-0.5319,30,-358,-328
110,2026-04-07T10:49:51.878Z,1775558992238,0.998230,-0.005890,-0.010322,-0.004728,-0.6683,-1.1840,-0.5340,30,-360,-330
111,2026-04-07T10:49:51.881Z,1775558992239,0.998231,-0.005970,-0.010239,-0.004742,-0.6775,-1.1746,-0.5355,30,-358,-328
112,2026-04-07T10:49:51.885Z,1775558992239,0.998231,-0.006006,-0.010192,-0.004745,-0.6816,-1.1692,-0.5359,30,-354,-324
113,2026-04-07T10:49:51.888Z,1775558992239,0.998231,-0.005980,-0.010183,-0.004753,-0.6787,-1.1682,-0.5368,30,-351,-321
114,2026-04-07T10:49:51.891Z,1775558992239,0.998231,-0.005898,-0.010213,-0.004773,-0.6692,-1.1716,-0.5392,30,-348,-318
115,2026-04-07T10:49:51.908Z,1775558992267,0.998231,-0.005874,-0.010211,-0.004779,-0.6665,-1.1713,-0.5399,30,-359,-329
116,2026-04-07T10:49:51.935Z,1775558992294,0.998231,-0.005837,-0.010312,-0.004779,-0.6622,-1.1829,-0.5399,30,-359,-329
117,2026-04-07T10:49:52.006Z,1775558992366,0.998231,-0.005808,-0.010341,-0.004772,-0.6589,-1.1862,-0.5391,30,-360,-330
118,2026-04-07T10:49:52.038Z,1775558992398,0.998230,-0.005910,-0.010336,-0.004783,-0.6705,-1.1856,-0.5402,30,-360,-330
119,2026-04-07T10:49:52.108Z,1775558992467,0.998229,-0.005934,-0.010374,-0.004806,-0.6732,-1.1900,-0.5428,30,-359,-329
120,2026-04-07T10:49:52.134Z,1775558992494,0.998230,-0.005954,-0.010281,-0.004817,-0.6756,-1.1794,-0.5441,30,-360,-330
121,2026-04-07T10:49:52.208Z,1775558992568,0.998229,-0.005990,-0.010319,-0.004824,-0.6796,-1.1838,-0.5449,30,-360,-330
122,2026-04-07T10:49:52.243Z,1775558992603,0.998229,-0.006004,-0.010360,-0.004825,-0.6812,-1.1885,-0.5449,30,-360,-330
123,2026-04-07T10:49:52.308Z,1775558992667,0.998229,-0.005959,-0.010362,-0.004813,-0.6761,-1.1887,-0.5436,30,-359,-329
124,2026-04-07T10:49:52.339Z,1775558992697,0.998229,-0.005986,-0.010370,-0.004818,-0.6792,-1.1896,-0.5441,30,-358,-328
125,2026-04-07T10:49:52.414Z,1775558992774,0.998229,-0.005942,-0.010356,-0.004839,-0.6741,-1.1880,-0.5466,30,-360,-330
126,2026-04-07T10:49:52.443Z,1775558992803,0.998229,-0.006013,-0.010375,-0.004845,-0.6822,-1.1902,-0.5472,30,-360,-330
127,2026-04-07T10:49:52.510Z,1775558992870,0.998228,-0.005992,-0.010446,-0.004860,-0.6798,-1.1983,-0.5489,30,-360,-330
128,2026-04-07T10:49:52.545Z,1775558992904,0.998228,-0.005914,-0.010429,-0.004872,-0.6708,-1.1963,-0.5504,30,-359,-329
129,2026-04-07T10:49:52.611Z,1775558992970,0.998228,-0.006005,-0.010416,-0.004883,-0.6812,-1.1949,-0.5515,30,-359,-329
130,2026-04-07T10:49:52.638Z,1775558992998,0.998228,-0.005972,-0.010457,-0.004885,-0.6774,-1.1996,-0.5518,30,-360,-330
131,2026-04-07T10:49:52.714Z,1775558993073,0.998227,-0.005973,-0.010489,-0.004885,-0.6775,-1.2033,-0.5517,30,-359,-329
132,2026-04-07T10:49:52.752Z,1775558993112,0.998225,-0.006153,-0.010608,-0.004925,-0.6980,-1.2170,-0.5560,30,-360,-330
133,2026-04-07T10:49:52.789Z,1775558993149,0.998224,-0.006238,-0.010639,-0.004917,-0.7077,-1.2206,-0.5550,30,-360,-330
134,2026-04-07T10:49:52.860Z,1775558993219,0.998226,-0.006169,-0.010542,-0.004920,-0.6999,-1.2094,-0.5555,30,-359,-329
135,2026-04-07T10:49:52.886Z,1775558993246,0.998228,-0.005938,-0.010449,-0.004906,-0.6735,-1.1987,-0.5542,30,-360,-330
136,2026-04-07T10:49:52.965Z,1775558993325,0.998232,-0.005774,-0.010153,-0.004908,-0.6549,-1.1647,-0.5548,30,-360,-330
137,2026-04-07T10:49:52.993Z,1775558993354,0.998230,-0.005916,-0.010239,-0.004917,-0.6711,-1.1746,-0.5556,30,-361,-331
138,2026-04-07T10:49:53.065Z,1775558993425,0.998230,-0.005975,-0.010178,-0.004935,-0.6779,-1.1677,-0.5577,30,-360,-330
139,2026-04-07T10:49:53.095Z,1775558993455,0.998232,-0.005882,-0.010117,-0.004941,-0.6673,-1.1607,-0.5585,30,-360,-330
140,2026-04-07T10:49:53.169Z,1775558993528,0.998232,-0.005905,-0.010106,-0.004948,-0.6699,-1.1594,-0.5593,30,-359,-329
141,2026-04-07T10:49:53.202Z,1775558993562,0.998231,-0.006006,-0.010088,-0.004976,-0.6814,-1.1575,-0.5624,30,-360,-330
142,2026-04-07T10:49:53.238Z,1775558993598,0.998231,-0.006061,-0.010087,-0.004979,-0.6877,-1.1574,-0.5627,30,-360,-330
143,2026-04-07T10:49:53.309Z,1775558993670,0.998230,-0.006030,-0.010155,-0.004983,-0.6841,-1.1651,-0.5631,30,-361,-331
144,2026-04-07T10:49:53.338Z,1775558993698,0.998229,-0.005927,-0.010355,-0.004984,-0.6722,-1.1880,-0.5632,30,-360,-330
145,2026-04-07T10:49:53.411Z,1775558993770,0.998229,-0.005999,-0.010304,-0.004980,-0.6805,-1.1822,-0.5627,30,-359,-329
146,2026-04-07T10:49:53.448Z,1775558993807,0.998229,-0.005980,-0.010324,-0.004995,-0.6783,-1.1845,-0.5644,30,-359,-329
147,2026-04-07T10:49:53.514Z,1775558993874,0.998229,-0.005968,-0.010325,-0.004996,-0.6769,-1.1846,-0.5646,30,-360,-330
148,2026-04-07T10:49:53.544Z,1775558993904,0.998228,-0.006067,-0.010296,-0.005009,-0.6882,-1.1813,-0.5659,30,-360,-330
149,2026-04-07T10:49:53.613Z,1775558993974,0.998227,-0.006024,-0.010424,-0.005013,-0.6833,-1.1959,-0.5664,30,-361,-331
150,2026-04-07T10:49:53.643Z,1775558994004,0.998227,-0.005988,-0.010485,-0.005022,-0.6791,-1.2029,-0.5674,30,-361,-331
151,2026-04-07T10:49:53.711Z,1775558994072,0.998227,-0.006006,-0.010470,-0.005018,-0.6812,-1.2012,-0.5669,30,-361,-331
152,2026-04-07T10:49:53.740Z,1775558994100,0.998227,-0.005986,-0.010439,-0.005014,-0.6789,-1.1976,-0.5665,30,-360,-330
153,2026-04-07T10:49:53.811Z,1775558994172,0.998228,-0.006001,-0.010385,-0.005016,-0.6806,-1.1915,-0.5668,30,-361,-331
154,2026-04-07T10:49:53.842Z,1775558994202,0.998228,-0.006019,-0.010365,-0.005011,-0.6827,-1.1892,-0.5662,30,-360,-330
155,2026-04-07T10:49:53.920Z,1775558994279,0.998228,-0.006058,-0.010353,-0.005023,-0.6872,-1.1878,-0.5675,30,-359,-329
156,2026-04-07T10:49:53.946Z,1775558994306,0.998228,-0.005941,-0.010351,-0.005020,-0.6738,-1.1875,-0.5673,30,-360,-330
157,2026-04-07T10:49:54.010Z,1775558994369,0.998229,-0.005938,-0.010343,-0.005014,-0.6735,-1.1866,-0.5666,30,-359,-329
158,2026-04-07T10:49:54.042Z,1775558994400,0.998227,-0.006029,-0.010475,-0.005015,-0.6838,-1.2018,-0.5666,30,-358,-328
159,2026-04-07T10:49:54.115Z,1775558994473,0.998226,-0.005958,-0.010543,-0.005015,-0.6756,-1.2095,-0.5666,30,-358,-328
160,2026-04-07T10:49:54.147Z,1775558994507,0.998226,-0.005956,-0.010572,-0.005019,-0.6754,-1.2128,-0.5670,30,-360,-330
161,2026-04-07T10:49:54.207Z,1775558994567,0.998226,-0.005906,-0.010644,-0.005026,-0.6696,-1.2210,-0.5679,30,-360,-330
162,2026-04-07T10:49:54.242Z,1775558994601,0.998225,-0.005896,-0.010697,-0.005011,-0.6685,-1.2271,-0.5661,30,-359,-329
163,2026-04-07T10:49:54.321Z,1775558994679,0.998226,-0.005915,-0.010587,-0.005016,-0.6707,-1.2145,-0.5667,30,-358,-328
164,2026-04-07T10:49:54.346Z,1775558994706,0.998227,-0.005874,-0.010550,-0.005013,-0.6660,-1.2103,-0.5665,30,-360,-330
165,2026-04-07T10:49:54.408Z,1775558994768,0.998228,-0.005854,-0.010458,-0.005005,-0.6638,-1.1997,-0.5656,30,-360,-330
166,2026-04-07T10:49:54.441Z,1775558994800,0.998228,-0.005841,-0.010474,-0.005010,-0.6623,-1.2015,-0.5662,30,-359,-329
167,2026-04-07T10:49:54.515Z,1775558994875,0.998228,-0.005801,-0.010482,-0.005000,-0.6577,-1.2024,-0.5651,30,-360,-330
168,2026-04-07T10:49:54.552Z,1775558994912,0.998229,-0.005768,-0.010433,-0.005015,-0.6540,-1.1968,-0.5669,30,-360,-330
169,2026-04-07T10:49:54.611Z,1775558994971,0.998229,-0.005815,-0.010389,-0.005026,-0.6593,-1.1918,-0.5681,30,-360,-330
170,2026-04-07T10:49:54.638Z,1775558994998,0.998228,-0.005877,-0.010391,-0.005021,-0.6664,-1.1921,-0.5675,30,-360,-330
171,2026-04-07T10:49:54.710Z,1775558995070,0.998230,-0.005843,-0.010275,-0.005006,-0.6626,-1.1788,-0.5659,30,-360,-330
172,2026-04-07T10:49:54.740Z,1775558995100,0.998231,-0.005784,-0.010227,-0.005003,-0.6559,-1.1733,-0.5656,30,-360,-330
173,2026-04-07T10:49:54.812Z,1775558995173,0.998231,-0.005769,-0.010199,-0.005004,-0.6542,-1.1700,-0.5658,30,-361,-331
174,2026-04-07T10:49:54.843Z,1775558995203,0.998230,-0.005880,-0.010277,-0.004998,-0.6669,-1.1790,-0.5649,30,-360,-330
175,2026-04-07T10:49:54.920Z,1775558995279,0.998229,-0.005885,-0.010343,-0.005000,-0.6674,-1.1866,-0.5651,30,-359,-329
176,2026-04-07T10:49:54.947Z,1775558995307,0.998228,-0.005888,-0.010444,-0.004994,-0.6677,-1.1981,-0.5643,30,-360,-330
177,2026-04-07T10:49:55.018Z,1775558995377,0.998228,-0.005863,-0.010426,-0.004999,-0.6648,-1.1961,-0.5650,30,-359,-329
178,2026-04-07T10:49:55.054Z,1775558995414,0.998229,-0.005850,-0.010359,-0.005000,-0.6634,-1.1884,-0.5651,30,-360,-330
179,2026-04-07T10:49:55.108Z,1775558995467,0.998229,-0.005859,-0.010319,-0.005006,-0.6644,-1.1838,-0.5658,30,-359,-329
180,2026-04-07T10:49:55.145Z,1775558995503,0.998230,-0.005773,-0.010268,-0.004996,-0.6546,-1.1779,-0.5648,30,-358,-328
181,2026-04-07T10:49:55.212Z,1775558995573,0.998231,-0.005800,-0.010227,-0.004992,-0.6578,-1.1733,-0.5644,30,-361,-331
182,2026-04-07T10:49:55.241Z,1775558995601,0.998231,-0.005842,-0.010213,-0.004992,-0.6626,-1.1717,-0.5643,30,-360,-330
183,2026-04-07T10:49:55.316Z,1775558995672,0.998231,-0.005817,-0.010227,-0.005004,-0.6597,-1.1733,-0.5657,30,-356,-326
184,2026-04-07T10:49:55.352Z,1775558995711,0.998232,-0.005746,-0.010171,-0.005005,-0.6516,-1.1668,-0.5659,30,-359,-329
185,2026-04-07T10:49:55.383Z,1775558995743,0.998232,-0.005691,-0.010199,-0.004997,-0.6453,-1.1700,-0.5651,30,-360,-330
186,2026-04-07T10:49:55.472Z,1775558995832,0.998231,-0.005760,-0.010249,-0.004982,-0.6532,-1.1757,-0.5632,30,-360,-330
187,2026-04-07T10:49:55.503Z,1775558995863,0.998232,-0.005720,-0.010177,-0.004998,-0.6486,-1.1675,-0.5652,30,-360,-330
188,2026-04-07T10:49:55.536Z,1775558995894,0.998230,-0.005784,-0.010300,-0.004994,-0.6559,-1.1816,-0.5646,30,-358,-328
